Id,BedroomAbvGr,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,EnclosedPorch,Fireplaces,FirstFlrSF,FullBath,GarageArea,GarageCars,GarageYrBlt,GrLivArea,HalfBath,KitchenAbvGr,LotArea,LotFrontage,LowQualFinSF,MasVnrArea,MiscVal,MoSold,OpenPorchSF,PoolArea,ScreenPorch,SecondFlrSF,Threeseasonporch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,MSSubClass,MSZoning,Street,Alley,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,GarageType,MiscFeature,SaleType,SaleCondition,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,KitchenQual,FireplaceQu,GarageQual,GarageCond,PoolQC,LotShape,LandSlope,BsmtExposure,BsmtFinType1,BsmtFinType2,Functional,GarageFinish,PavedDrive,Utilities,CentralAir,Electrical,Fence,OverallQual,OverallCond
40,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,2.0,0.0,0.0,1955.0,1152.0,0.0,2.0,6040.0,65.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1955.0,1955.0,2008.0,10.0,4.0,1.0,1.0,3.0,4.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,11.0,2.0,2.0,1.0,6.0,1.0,9.0,1.0,3.0,4.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,4.0,4.0,4.0,7.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,4.0
41,3.0,643.0,0.0,0.0,0.0,445.0,0.0,1.0,1324.0,2.0,440.0,2.0,1965.0,1324.0,0.0,1.0,8658.0,84.0,0.0,101.0,0.0,12.0,138.0,0.0,0.0,0.0,0.0,6.0,1088.0,0.0,1965.0,1965.0,2006.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,14.0,15.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,3.0,4.0,4.0,4.0,0.0,4.0,5.0,5.0,5.0,3.0,3.0,0.0,3.0,5.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,1.0,5.0,4.0
42,2.0,967.0,0.0,0.0,1.0,383.0,0.0,2.0,1328.0,1.0,308.0,1.0,1959.0,1328.0,1.0,1.0,16905.0,115.0,0.0,0.0,0.0,7.0,104.0,0.0,0.0,0.0,0.0,5.0,1350.0,0.0,1959.0,1959.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,23.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,5.0,5.0,3.0,3.0,0.0,1.0,1.0,6.0,7.0,2.0,1.0,0.0,1.0,5.0,4.0,4.0,5.0
43,2.0,747.0,93.0,1.0,0.0,0.0,0.0,0.0,884.0,1.0,504.0,2.0,1983.0,884.0,0.0,1.0,9180.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,840.0,240.0,1983.0,1983.0,2007.0,9.0,4.0,1.0,1.0,3.0,1.0,20.0,2.0,2.0,0.0,6.0,1.0,1.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,2.0,0.0,1.0,5.0,2.0,4.0,6.0
44,3.0,280.0,491.0,1.0,0.0,167.0,0.0,0.0,938.0,1.0,308.0,1.0,1977.0,938.0,0.0,1.0,9200.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,938.0,145.0,1975.0,1980.0,2008.0,0.0,4.0,1.0,1.0,3.0,1.0,5.0,2.0,2.0,0.0,2.0,3.0,1.0,13.0,14.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,0.0,0.0,0.0,3.0,1.0,7.0,3.0,2.0,0.0,1.0,5.0,2.0,4.0,5.0
45,3.0,179.0,506.0,1.0,0.0,465.0,0.0,0.0,1150.0,1.0,300.0,1.0,1959.0,1150.0,0.0,1.0,7945.0,70.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,1150.0,0.0,1959.0,1959.0,2006.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,15.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,0.0,1.0,7.0,2.0,2.0,0.0,1.0,0.0,4.0,4.0,5.0
46,2.0,456.0,0.0,1.0,0.0,1296.0,0.0,1.0,1752.0,2.0,576.0,2.0,2005.0,1752.0,0.0,1.0,7658.0,61.0,0.0,412.0,0.0,2.0,82.0,0.0,0.0,0.0,0.0,6.0,1752.0,196.0,2005.0,2005.0,2010.0,11.0,4.0,1.0,1.0,3.0,4.0,16.0,2.0,2.0,4.0,2.0,3.0,1.0,8.0,8.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,5.0,5.0,3.0,3.0,0.0,3.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,8.0,4.0
47,1.0,1351.0,0.0,1.0,0.0,83.0,0.0,1.0,1518.0,1.0,670.0,2.0,2003.0,2149.0,1.0,1.0,12822.0,48.0,0.0,0.0,0.0,8.0,43.0,0.0,198.0,631.0,0.0,6.0,1434.0,168.0,2003.0,2003.0,2009.0,4.0,4.0,1.0,1.0,3.0,1.0,11.0,2.0,2.0,0.0,0.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,1.0,1.0,9.0,0.0,2.0,4.0,0.0,4.0,0.0,2.0,0.0,5.0,5.0,3.0,0.0,0.0,3.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
48,3.0,24.0,0.0,0.0,0.0,1632.0,0.0,0.0,1656.0,2.0,826.0,3.0,2006.0,1656.0,0.0,1.0,11096.0,84.0,0.0,0.0,0.0,7.0,146.0,0.0,0.0,0.0,0.0,7.0,1656.0,0.0,2006.0,2006.0,2007.0,0.0,1.0,1.0,1.0,3.0,4.0,21.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
49,2.0,0.0,0.0,0.0,0.0,736.0,102.0,0.0,736.0,2.0,0.0,0.0,1920.0,1452.0,0.0,3.0,4456.0,33.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,716.0,0.0,8.0,736.0,0.0,1920.0,2008.0,2009.0,15.0,5.0,1.0,1.0,3.0,4.0,17.0,2.0,2.0,1.0,5.0,1.0,1.0,8.0,8.0,2.0,0.0,1.0,6.0,1.0,6.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,1.0,0.0,0.0,1.0,5.0,4.0,3.0,4.0
50,3.0,763.0,0.0,1.0,0.0,192.0,0.0,0.0,955.0,1.0,386.0,1.0,1966.0,955.0,0.0,1.0,7742.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,955.0,0.0,1966.0,1966.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,19.0,2.0,2.0,0.0,2.0,1.0,1.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,1.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,2.0,4.0,6.0
51,3.0,182.0,0.0,0.0,1.0,612.0,0.0,0.0,794.0,2.0,388.0,2.0,1997.0,1470.0,0.0,1.0,13869.0,0.0,0.0,0.0,0.0,7.0,75.0,0.0,0.0,676.0,0.0,6.0,794.0,0.0,1997.0,1997.0,2007.0,5.0,4.0,1.0,1.0,3.0,0.0,8.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,3.0,1.0,0.0,0.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,5.0,5.0
52,3.0,0.0,0.0,0.0,0.0,816.0,0.0,1.0,816.0,1.0,528.0,2.0,1985.0,1176.0,0.0,1.0,6240.0,52.0,360.0,0.0,400.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,816.0,112.0,1934.0,1950.0,2006.0,4.0,5.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,14.0,15.0,2.0,2.0,1.0,5.0,3.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,2.0,5.0,5.0
53,2.0,104.0,712.0,1.0,0.0,0.0,0.0,0.0,816.0,1.0,516.0,2.0,1963.0,816.0,0.0,1.0,8472.0,110.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,816.0,106.0,1963.0,1963.0,2010.0,10.0,5.0,0.0,1.0,0.0,0.0,9.0,8.0,2.0,2.0,2.0,1.0,1.0,14.0,15.0,2.0,1.0,1.0,4.0,1.0,9.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,1.0,1.0,1.0,3.0,2.0,7.0,3.0,2.0,0.0,0.0,5.0,4.0,4.0,4.0
54,0.0,1810.0,0.0,2.0,0.0,32.0,0.0,1.0,1842.0,0.0,894.0,3.0,1981.0,1842.0,1.0,1.0,50271.0,68.0,0.0,0.0,0.0,11.0,72.0,0.0,0.0,0.0,0.0,5.0,1842.0,857.0,1981.0,1987.0,2006.0,0.0,4.0,1.0,1.0,2.0,4.0,24.0,2.0,2.0,0.0,2.0,1.0,7.0,15.0,16.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,1.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,8.0,4.0
55,3.0,384.0,0.0,0.0,0.0,0.0,0.0,1.0,1360.0,1.0,572.0,2.0,1962.0,1360.0,0.0,1.0,7134.0,60.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,6.0,384.0,0.0,1955.0,1955.0,2007.0,8.0,4.0,1.0,1.0,0.0,4.0,12.0,2.0,2.0,0.0,7.0,1.0,1.0,8.0,8.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,1.0,3.0,0.0,6.0,2.0,3.0,2.0,0.0,1.0,5.0,2.0,4.0,4.0
56,3.0,490.0,0.0,0.0,0.0,935.0,0.0,1.0,1425.0,2.0,576.0,2.0,1964.0,1425.0,0.0,1.0,10175.0,100.0,0.0,272.0,0.0,7.0,0.0,0.0,0.0,0.0,407.0,7.0,1425.0,0.0,1964.0,1964.0,2008.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,6.0,11.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,5.0,3.0,0.0,0.0,3.0,1.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
57,3.0,649.0,0.0,1.0,0.0,321.0,0.0,0.0,983.0,2.0,480.0,2.0,1999.0,1739.0,1.0,1.0,2645.0,24.0,0.0,456.0,0.0,8.0,0.0,0.0,0.0,756.0,0.0,7.0,970.0,115.0,1999.0,2000.0,2009.0,13.0,1.0,1.0,2.0,3.0,4.0,21.0,2.0,2.0,3.0,5.0,1.0,1.0,8.0,8.0,1.0,2.0,1.0,1.0,1.0,9.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
58,3.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,860.0,2.0,565.0,2.0,2004.0,1720.0,1.0,1.0,11645.0,89.0,0.0,0.0,0.0,8.0,70.0,0.0,0.0,860.0,0.0,7.0,860.0,0.0,2004.0,2004.0,2006.0,5.0,4.0,1.0,1.0,3.0,0.0,5.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,0.0,0.0,3.0,6.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
59,3.0,0.0,0.0,0.0,0.0,1410.0,37.0,1.0,1426.0,3.0,641.0,3.0,2006.0,2945.0,1.0,1.0,13682.0,66.0,0.0,1031.0,0.0,10.0,0.0,0.0,0.0,1519.0,0.0,10.0,1410.0,192.0,2006.0,2006.0,2006.0,5.0,4.0,1.0,1.0,1.0,1.0,22.0,2.0,2.0,0.0,5.0,3.0,1.0,13.0,14.0,1.0,2.0,1.0,3.0,1.0,6.0,5.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,1.0,0.0,1.0,6.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,9.0,4.0
60,2.0,632.0,0.0,0.0,0.0,148.0,0.0,0.0,780.0,1.0,352.0,1.0,1973.0,780.0,0.0,1.0,7200.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,780.0,196.0,1972.0,1972.0,2008.0,0.0,4.0,1.0,1.0,0.0,4.0,5.0,2.0,2.0,0.0,2.0,1.0,1.0,6.0,6.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,2.0,4.0,6.0
61,3.0,941.0,0.0,1.0,0.0,217.0,0.0,0.0,1158.0,1.0,576.0,2.0,2006.0,1158.0,1.0,1.0,13072.0,63.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,0.0,0.0,5.0,1158.0,0.0,2004.0,2004.0,2006.0,0.0,4.0,1.0,1.0,3.0,4.0,20.0,5.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,5.0,1.0,6.0,5.0,3.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,0.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
62,3.0,0.0,0.0,0.0,0.0,530.0,144.0,0.0,581.0,1.0,288.0,1.0,1935.0,1111.0,0.0,1.0,7200.0,60.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,530.0,0.0,6.0,530.0,0.0,1920.0,1996.0,2007.0,7.0,5.0,1.0,1.0,3.0,4.0,9.0,2.0,2.0,0.0,4.0,1.0,1.0,8.0,8.0,2.0,0.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,0.0,4.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,3.0,0.0,0.0,0.0,5.0,4.0,4.0,6.0
63,2.0,24.0,0.0,0.0,0.0,1346.0,0.0,1.0,1370.0,2.0,484.0,2.0,2006.0,1370.0,0.0,1.0,6442.0,44.0,0.0,178.0,0.0,10.0,49.0,0.0,0.0,0.0,0.0,6.0,1370.0,120.0,2006.0,2006.0,2007.0,11.0,4.0,1.0,1.0,3.0,4.0,16.0,2.0,2.0,4.0,2.0,1.0,1.0,13.0,14.0,3.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,1.0,0.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,2.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
64,3.0,0.0,0.0,0.0,0.0,576.0,64.0,0.0,902.0,2.0,480.0,2.0,1990.0,1710.0,0.0,1.0,10300.0,50.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,808.0,0.0,9.0,576.0,12.0,1921.0,1950.0,2010.0,6.0,5.0,1.0,1.0,0.0,4.0,17.0,6.0,1.0,0.0,5.0,1.0,1.0,12.0,13.0,2.0,0.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,3.0,0.0,0.0,3.0,6.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,0.0,6.0,5.0
65,3.0,739.0,0.0,1.0,0.0,318.0,0.0,0.0,1057.0,2.0,645.0,2.0,1998.0,2034.0,1.0,1.0,9375.0,0.0,0.0,573.0,0.0,2.0,36.0,0.0,0.0,977.0,0.0,8.0,1057.0,576.0,1997.0,1998.0,2009.0,5.0,4.0,1.0,1.0,3.0,4.0,5.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,0.0,6.0,4.0
66,4.0,0.0,0.0,0.0,0.0,1143.0,0.0,1.0,1143.0,2.0,852.0,3.0,2004.0,2473.0,1.0,1.0,9591.0,76.0,0.0,344.0,0.0,10.0,151.0,0.0,0.0,1330.0,0.0,9.0,1143.0,192.0,2004.0,2005.0,2007.0,5.0,4.0,1.0,1.0,3.0,4.0,16.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,1.0,2.0,1.0,3.0,1.0,9.0,4.0,2.0,4.0,0.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,3.0,0.0,0.0,6.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
67,3.0,912.0,0.0,1.0,0.0,1035.0,0.0,1.0,2207.0,2.0,576.0,2.0,1970.0,2207.0,0.0,1.0,19900.0,0.0,0.0,287.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,1947.0,301.0,1970.0,1989.0,2010.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,3.0,2.0,0.0,2.0,1.0,1.0,10.0,11.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,3.0,0.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
68,3.0,1013.0,0.0,1.0,0.0,440.0,0.0,0.0,1479.0,2.0,558.0,2.0,2003.0,1479.0,0.0,1.0,10665.0,72.0,0.0,167.0,0.0,6.0,29.0,0.0,0.0,0.0,0.0,7.0,1453.0,144.0,2003.0,2003.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,5.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,0.0,0.0,0.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
69,2.0,0.0,0.0,0.0,0.0,747.0,0.0,0.0,747.0,1.0,220.0,1.0,1945.0,747.0,0.0,1.0,4608.0,47.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,747.0,0.0,1945.0,1950.0,2010.0,1.0,5.0,1.0,1.0,3.0,0.0,17.0,0.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,3.0,5.0
70,3.0,603.0,0.0,0.0,0.0,701.0,114.0,1.0,1304.0,2.0,667.0,2.0,1953.0,2287.0,0.0,1.0,15593.0,81.0,0.0,0.0,0.0,7.0,21.0,0.0,0.0,983.0,0.0,7.0,1304.0,0.0,1953.0,1953.0,2006.0,4.0,4.0,1.0,1.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,9.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,0.0,3.0,1.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,6.0,3.0
71,3.0,1880.0,0.0,1.0,0.0,343.0,0.0,2.0,2223.0,2.0,516.0,2.0,1973.0,2223.0,0.0,1.0,13651.0,95.0,0.0,1115.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,2223.0,300.0,1973.0,1973.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,10.0,11.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,2.0,2.0,4.0,0.0,4.0,2.0,5.0,5.0,3.0,0.0,0.0,1.0,0.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,6.0,5.0
72,2.0,565.0,0.0,1.0,0.0,280.0,0.0,0.0,845.0,1.0,360.0,2.0,1987.0,845.0,0.0,1.0,7599.0,69.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,845.0,0.0,1982.0,2006.0,2007.0,0.0,4.0,1.0,1.0,3.0,0.0,11.0,2.0,2.0,0.0,2.0,1.0,1.0,6.0,11.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,0.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,3.0,5.0
73,3.0,0.0,0.0,0.0,0.0,832.0,0.0,1.0,885.0,2.0,427.0,2.0,1998.0,1718.0,1.0,1.0,10141.0,74.0,0.0,40.0,0.0,12.0,94.0,0.0,291.0,833.0,0.0,7.0,832.0,0.0,1998.0,1998.0,2009.0,5.0,4.0,1.0,1.0,3.0,0.0,8.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,5.0,3.0,0.0,0.0,3.0,6.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
74,3.0,320.0,362.0,1.0,0.0,404.0,0.0,0.0,1086.0,1.0,490.0,2.0,1989.0,1086.0,0.0,1.0,10200.0,85.0,0.0,104.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,1086.0,0.0,1954.0,2003.0,2010.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,14.0,15.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,0.0,1.0,7.0,3.0,2.0,0.0,1.0,5.0,1.0,4.0,6.0
75,3.0,0.0,0.0,0.0,0.0,840.0,202.0,0.0,840.0,2.0,379.0,1.0,1915.0,1605.0,0.0,2.0,5790.0,60.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,765.0,0.0,8.0,840.0,0.0,1915.0,1950.0,2010.0,4.0,5.0,1.0,1.0,3.0,0.0,17.0,2.0,2.0,0.0,5.0,2.0,1.0,13.0,14.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,3.0,2.0,0.0,0.0,5.0,4.0,2.0,5.0
76,2.0,462.0,0.0,1.0,0.0,0.0,0.0,0.0,526.0,1.0,297.0,1.0,1973.0,988.0,0.0,1.0,1596.0,21.0,0.0,0.0,0.0,11.0,101.0,0.0,0.0,462.0,0.0,5.0,462.0,120.0,1973.0,1973.0,2009.0,14.0,5.0,1.0,1.0,3.0,4.0,10.0,2.0,2.0,3.0,7.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,3.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,1.0,2.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,1.0,3.0,4.0
77,2.0,228.0,0.0,0.0,0.0,724.0,0.0,0.0,952.0,1.0,283.0,1.0,1956.0,952.0,0.0,1.0,8475.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,952.0,0.0,1956.0,1956.0,2008.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,3.0,5.0,5.0,3.0,0.0,0.0,3.0,0.0,6.0,7.0,3.0,2.0,0.0,1.0,0.0,4.0,3.0,6.0
78,2.0,336.0,41.0,1.0,0.0,295.0,0.0,0.0,1072.0,1.0,240.0,1.0,1948.0,1285.0,0.0,1.0,8635.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,213.0,0.0,6.0,672.0,0.0,1948.0,2001.0,2008.0,4.0,5.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,14.0,15.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,5.0,2.0,4.0,4.0
79,4.0,0.0,0.0,0.0,0.0,1768.0,0.0,0.0,1768.0,2.0,0.0,0.0,1968.0,1768.0,0.0,2.0,10778.0,72.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,1768.0,0.0,1968.0,1968.0,2010.0,10.0,4.0,1.0,1.0,3.0,4.0,19.0,2.0,2.0,2.0,2.0,3.0,1.0,6.0,6.0,2.0,1.0,1.0,6.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,1.0,2.0,0.0,0.0,5.0,4.0,3.0,4.0
80,2.0,0.0,0.0,0.0,0.0,440.0,128.0,0.0,682.0,1.0,440.0,2.0,1966.0,1230.0,1.0,1.0,10440.0,60.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,548.0,0.0,5.0,440.0,74.0,1910.0,1981.0,2009.0,4.0,5.0,1.0,0.0,3.0,0.0,17.0,2.0,2.0,0.0,5.0,1.0,1.0,14.0,15.0,2.0,2.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,2.0,4.0,5.0
